X,Y,Z,C2M_distances,C2M_min_max
40.48484039,-31.49581146,20.82364273,21.309699,
39.47954559,-31.49217224,20.79574776,20.51967,
38.47536469,-31.48838425,20.75992775,19.744266,
37.47196579,-31.48447227,20.71719933,18.969886,
36.4688797,-31.48015976,20.66787338,18.195254,
35.4669838,-31.47628975,20.61281204,17.430884,
34.46563339,-31.47248459,20.55273056,16.690783,
33.46485901,-31.46894836,20.48807335,15.957967,
32.4646492,-31.46595573,20.41936111,15.225932,
31.46469307,-31.46330261,20.34679604,14.50096,
30.46533203,-31.46126556,20.27082825,13.806353,
29.46618271,-31.45979118,20.19178391,13.11918,
28.4671402,-31.45892715,20.10985947,12.432863,
27.468256,-31.45869446,20.02519417,11.765863,
26.46935463,-31.4590683,19.93776703,11.126661,
25.47026443,-31.4598999,19.84739494,10.488605,
24.47150993,-31.46154594,19.75417709,9.8621,
23.4727478,-31.46466064,19.65844536,9.274634,
22.47400856,-31.46777916,19.56004143,8.690083,
21.47541046,-31.47216606,19.45935631,8.1211,
20.47646904,-31.47807121,19.35650826,7.592885,
19.4780941,-31.48473549,19.25198364,7.068787,
18.4793644,-31.49290276,19.14616013,6.57823,
17.48152161,-31.50184059,19.04007721,6.115973,
16.48215103,-31.51127625,18.93327522,5.663084,
15.48444843,-31.52301598,18.82767677,5.266387,
14.48441887,-31.53537941,18.72281456,4.877759,
13.48622417,-31.54784966,18.61950111,4.536219,
12.48666477,-31.56138802,18.51898003,4.219501,
11.48807049,-31.57577133,18.42251778,3.939336,
10.48764324,-31.5897789,18.33017921,3.695383,
9.4875164,-31.60321045,18.24183846,3.480541,
8.48801517,-31.61592293,18.15979576,3.305243,
7.48798513,-31.62955666,18.08610535,3.142818,
6.48652506,-31.64082718,18.01875687,3.009447,
5.48694468,-31.6493454,17.95944214,2.885623,
4.48548794,-31.65876007,17.91048431,2.791553,
3.48486757,-31.66538811,17.86982536,2.709209,
2.48354387,-31.66987991,17.83923912,2.652292,
1.48249829,-31.67206573,17.81887627,2.610326,
0.48235497,-31.6731987,17.81054688,2.590064,
-0.51921499,-31.67085457,17.81221581,2.588345,
-1.5197618,-31.66652489,17.82447624,2.603821,
-2.52028751,-31.66124153,17.84853554,2.643468,
-3.52170038,-31.65274811,17.88092422,2.696011,
-4.51990843,-31.64391899,17.924366,2.776839,
-5.51930809,-31.6329689,17.97826958,2.866626,
-6.51826525,-31.62065315,18.04084969,2.986909,
-7.51703453,-31.60721588,18.11120605,3.116325,
-8.51438427,-31.59402084,18.189291,3.277749,
-9.51273918,-31.58021355,18.27389336,3.451133,
-10.50922871,-31.56567574,18.36366081,3.666279,
-11.5068121,-31.55173111,18.4587307,3.909703,
-12.50365734,-31.53924179,18.55725288,4.193112,
-13.50074959,-31.52664757,18.65837288,4.511144,
-14.49772453,-31.51635361,18.76185989,4.856772,
-15.49503899,-31.5051918,18.86575699,5.246921,
-16.49188805,-31.49552345,18.97014427,5.646872,
-17.4892807,-31.48814011,19.07459641,6.102623,
-18.48580551,-31.48082924,19.17827225,6.566845,
-19.48383522,-31.47462845,19.28110123,7.060422,
-20.48079681,-31.4691925,19.38212395,7.585668,
-21.47892952,-31.46583748,19.48177528,8.116277,
-22.47621918,-31.46230507,19.57895088,8.686051,
-23.47447014,-31.46002388,19.67420769,9.271355,
-24.47233582,-31.45868492,19.76711655,9.86001,
-25.47049141,-31.45787239,19.85760498,10.48705,
-26.46856117,-31.45756721,19.94576073,11.124958,
-27.46744156,-31.45843887,20.03136635,11.765159,
-28.46562576,-31.45908737,20.11422348,12.431981,
-29.46457481,-31.46073532,20.19480515,13.11881,
-30.46349335,-31.46243858,20.27257729,13.805982,
-31.46285248,-31.46469116,20.34764862,14.500661,
-32.46263504,-31.46737099,20.4196167,15.225443,
-33.46286011,-31.47036934,20.48812485,15.957486,
-34.46368027,-31.47375298,20.55280685,16.690234,
-35.46520233,-31.47756004,20.61305809,17.430408,
-36.46741867,-31.48139,20.66824341,18.194934,
-37.47047043,-31.48541641,20.71763802,18.969357,
-38.47445297,-31.48948669,20.76033592,19.744287,
-39.47880173,-31.49310112,20.795784,20.519685,
-40.4838829,-31.49645042,20.82342529,21.309321,
-41.48986053,-31.49888039,20.84247589,22.115989,
41.49308777,-32.49866867,20.84402275,22.720899,
40.48808289,-32.49636841,20.82906723,21.936858,
39.48340988,-32.49308395,20.80659676,21.162612,
38.47941971,-32.48935318,20.77702713,20.388396,
37.4759903,-32.48545456,20.7409935,19.614339,
36.47314072,-32.48132324,20.69903946,18.853026,
35.47091293,-32.47726822,20.65162086,18.114045,
34.46936798,-32.47328949,20.59947205,17.38067,
33.46827316,-32.46956635,20.54305649,16.647698,
32.46768951,-32.46615982,20.48274803,15.922484,
31.4674511,-32.46299744,20.41893578,15.225743,
30.46748924,-32.46043396,20.35183334,14.536968,
29.46804428,-32.45830917,20.28184128,13.848984,
28.46870804,-32.45681763,20.20926094,13.175918,
27.46944237,-32.45582962,20.13417625,12.533184,
26.47035027,-32.45540237,20.05677986,11.892641,
25.47102737,-32.45552826,19.97701645,11.256994,
24.47186661,-32.45619965,19.89484596,10.659637,
23.47268295,-32.45719147,19.81029129,10.069527,
22.4737606,-32.45971298,19.72388268,9.484558,
21.4745636,-32.46261597,19.63551331,8.941701,
20.47545052,-32.46620941,19.54519272,8.40713,
19.47658157,-32.47119522,19.45352745,7.884263,
18.47781372,-32.47644424,19.36086464,7.40613,
17.47875023,-32.48365021,19.26777458,6.932759,
16.48020554,-32.49173737,19.17490005,6.493755,
15.48072147,-32.50004959,19.08200836,6.080748,
14.48280811,-32.50915527,18.99043465,5.681084,
13.48301983,-32.51948166,18.90064621,5.33206,
12.48417091,-32.52996063,18.81293297,4.988247,
11.48499966,-32.5408783,18.72849464,4.69641,
10.48610592,-32.55202866,18.64815331,4.417634,
9.48644066,-32.56230927,18.57219505,4.178905,
8.48643589,-32.57336044,18.50142479,3.963735,
7.4871397,-32.58306503,18.43622398,3.780973,
6.48812628,-32.59140778,18.3783989,3.623968,
5.4880476,-32.59972,18.3283596,3.493878,
4.48781443,-32.6061821,18.28518105,3.389675,
3.48794603,-32.61137009,18.25014687,3.307662,
2.48865485,-32.61491013,18.22413254,3.247678,
1.48853886,-32.61695099,18.20724297,3.206335,
0.48857376,-32.61755371,18.19933128,3.185406,
-0.51065069,-32.61638641,18.20142174,3.183905,
-1.51080048,-32.61366653,18.21277618,3.201215,
-2.51021433,-32.6089859,18.23295593,3.239698,
-3.50960469,-32.60267639,18.26248741,3.295457,
-4.50868034,-32.59468079,18.30032539,3.374925,
-5.50762129,-32.58633041,18.34686852,3.476003,
-6.50585318,-32.57685089,18.40136147,3.604327,
-7.50447321,-32.56666946,18.46306038,3.758641,
-8.50269699,-32.55617142,18.53082657,3.941398,
-9.49965763,-32.54468918,18.60457039,4.155308,
-10.49819469,-32.53371048,18.68365669,4.394138,
-11.49569321,-32.52357483,18.76622009,4.673924,
-12.4939003,-32.51291656,18.85169792,4.967459,
-13.49152279,-32.50353241,18.93961906,5.312911,
-14.48966026,-32.49428177,19.02891922,5.663501,
-15.48718262,-32.48712158,19.11957359,6.066488,
-16.48543358,-32.48030853,19.21051407,6.481399,
-17.48281097,-32.47340775,19.30124283,6.922413,
-18.48144531,-32.46818924,19.39186478,7.398131,
-19.47891426,-32.46422195,19.4815712,7.877527,
-20.477808,-32.46090698,19.57021904,8.402645,
-21.4757843,-32.45792007,19.65699196,8.937573,
-22.47440529,-32.45612335,19.74249077,9.481463,
-23.47279739,-32.45496368,19.82600594,10.067516,
-24.47128487,-32.45443344,19.90763092,10.657752,
-25.46999931,-32.45428467,19.98741341,11.255365,
-26.46908569,-32.45526505,20.06503677,11.891768,
-27.46779823,-32.45615005,20.14037704,12.532445,
-28.46693611,-32.45770645,20.21376419,13.175511,
-29.46609116,-32.45959854,20.28486252,13.848646,
-30.46563721,-32.46181488,20.35368156,14.53675,
-31.46544647,-32.46449661,20.41989326,15.225487,
-32.46568298,-32.4675293,20.48319626,15.922048,
-33.46637344,-32.4708519,20.54326057,16.647202,
-34.467556,-32.47463226,20.59963989,17.380277,
-35.46926498,-32.47838974,20.6518364,18.113622,
-36.47163391,-32.48235703,20.6993351,18.852609,
-37.47490692,-32.48651886,20.74128532,19.614203,
-38.4784584,-32.49019241,20.77709007,20.388198,
-39.48262024,-32.49385834,20.8063488,21.162492,
-40.486866,-32.49677277,20.82879639,21.93617,
-41.49200058,-32.49907684,20.84402466,22.720294,
41.49487305,-33.49886703,20.84534264,23.351657,
40.49080276,-33.49685287,20.83375359,22.579137,
39.48702621,-33.49404907,20.81608582,21.806121,
38.48340988,-33.49059296,20.79239082,21.033391,
37.48008347,-33.4866333,20.76288795,20.275449,
36.47723389,-33.48262405,20.72790909,19.537726,
35.47493362,-33.47845078,20.6878891,18.804072,
34.47322464,-33.47447968,20.64341354,18.070838,
33.47199249,-33.47052002,20.59500694,17.345714,
32.47102356,-33.46668243,20.54297256,16.647536,
31.47049713,-33.46334839,20.48764038,15.957915,
30.47032738,-33.46008301,20.42930794,15.268578,
29.47024727,-33.45739746,20.36817741,14.590814,
28.4707222,-33.45517731,20.30459785,13.944521,
27.47119713,-33.4533844,20.23886108,13.302052,
26.47167397,-33.4521637,20.17099571,12.661427,
25.47245598,-33.45138931,20.10120392,12.054131,
24.47289848,-33.45104599,20.02949142,11.461068,
23.47362137,-33.45145416,19.95597458,10.869222,
22.47413254,-33.45199966,19.88058662,10.308527,
21.47495651,-33.45368195,19.80373192,9.768718,
20.47554779,-33.45585251,19.72548485,9.230247,
19.47613907,-33.45877075,19.64589882,8.731737,
18.47702217,-33.46317291,19.5656395,8.249012,
17.47784424,-33.46755981,19.48469543,7.773894,
16.47883797,-33.47306824,19.40377045,7.34706,
15.47989941,-33.47948074,19.32346725,6.924419,
14.48061752,-33.48662567,19.24416733,6.536633,
13.48174286,-33.49393845,19.1661396,6.173861,
12.48297501,-33.50172043,19.09049606,5.826264,
11.48342419,-33.5100975,19.01738358,5.524785,
10.48501205,-33.5184288,18.94784737,5.227196,
9.48555756,-33.52708817,18.88264275,4.983406,
8.48645401,-33.53461456,18.82143211,4.744208,
7.48741341,-33.54165268,18.76562119,4.550355,
6.48862219,-33.54906464,18.71630096,4.370141,
5.4887948,-33.55508804,18.67284584,4.226412,
4.49028206,-33.56013107,18.63615608,4.100814,
3.49086833,-33.56380463,18.60650826,4.005867,
2.49199557,-33.56671906,18.58438492,3.931867,
1.49249578,-33.56880951,18.57013321,3.884963,
0.49366289,-33.56885147,18.56344032,3.859454,
-0.50504452,-33.56812286,18.5653038,3.858404,
-1.50439739,-33.56583023,18.57496262,3.880752,
-2.50295496,-33.5625,18.59270287,3.925883,
-3.50131106,-33.55744553,18.61869431,3.996588,
-4.50078154,-33.55197525,18.65217972,4.089391,
-5.49899197,-33.54540253,18.69225502,4.212713,
-6.49755478,-33.53776932,18.73928642,4.354668,
-7.49597406,-33.53013611,18.79241943,4.534036,
-8.49388027,-33.52173615,18.85100937,4.726847,
-9.49200344,-33.51364136,18.91509438,4.965279,
-10.49035358,-33.5056572,18.98323631,5.209861,
-11.48875999,-33.4968338,19.05422592,5.507713,
-12.48697472,-33.48959732,19.12821007,5.810456,
-13.48547459,-33.48265457,19.20397758,6.159943,
-14.48378372,-33.47639465,19.28121567,6.524262,
-15.48269653,-33.47017288,19.35895538,6.913928,
-16.4806366,-33.46471786,19.43730354,7.337714,
-17.47947884,-33.46086884,19.51613808,7.766675,
-18.47791862,-33.4574852,19.5943718,8.243041,
-19.47701836,-33.4545517,19.6718483,8.727483,
-20.47565079,-33.45259476,19.74831581,9.226904,
-21.47456932,-33.45141602,19.82377815,9.766223,
-22.47335434,-33.45062256,19.89785004,10.306763,
-23.4723835,-33.45037842,19.97052383,10.867573,
-24.47148132,-33.45052338,20.04163551,11.459846,
-25.4707737,-33.45182037,20.11107635,12.053569,
-26.46984673,-33.45284653,20.17865372,12.660912,
-27.4692421,-33.45440674,20.2446022,13.301691,
-28.46871948,-33.45660782,20.30866051,13.944427,
-29.4683857,-33.4588356,20.37080574,14.590743,
-30.46821976,-33.46160126,20.43089104,15.268283,
-31.46855927,-33.46471405,20.48851204,15.957608,
-32.4691391,-33.46805191,20.54336548,16.647254,
-33.47016525,-33.47186661,20.59515381,17.345378,
-34.4715538,-33.47565079,20.64344406,18.070424,
-35.47340012,-33.479599,20.68795586,18.803746,
-36.47597122,-33.48373413,20.72798157,19.537572,
-37.47890472,-33.48743057,20.76289558,20.275109,
-38.48244858,-33.49134064,20.79226112,21.033135,
-39.48606491,-33.49455261,20.8157711,21.805694,
-40.48965454,-33.49725342,20.83353806,22.578504,
-41.49379349,-33.49921036,20.84533501,23.351048,
41.49644089,-34.49901581,20.84646606,23.992801,
40.49319458,-34.49737167,20.83776855,23.221238,
39.49019241,-34.49495316,20.82423592,22.451354,
38.48701477,-34.49182892,20.80582809,21.697246,
37.48421097,-34.48828888,20.7824192,20.961303,
36.48141479,-34.48420715,20.75421906,20.227786,
35.47894669,-34.47999191,20.72134972,19.494243,
34.47714615,-34.47587967,20.68424988,18.769629,
33.47577667,-34.4718895,20.6435318,18.070758,
32.4747467,-34.46792221,20.59956932,17.380618,
31.47391701,-34.46400833,20.55252075,16.690576,
30.47338676,-34.46055222,20.50271034,16.009637,
29.47320938,-34.45714951,20.45036888,15.359317,
28.47307968,-34.45419312,20.39566612,14.715466,
27.47344208,-34.45176315,20.33897591,14.072453,
26.47377205,-34.449543,20.28049088,13.454038,
25.47402763,-34.44789886,20.22025108,12.859164,
24.47471046,-34.44671249,20.15850639,12.26509,
23.47497559,-34.44574356,20.09524155,11.686615,
22.47559738,-34.44564056,20.03062057,11.143098,
21.47591972,-34.44577789,19.96461105,10.600456,
20.47656822,-34.44680786,19.89758301,10.077139,
19.47693634,-34.44820404,19.82955933,9.588274,
18.4772644,-34.45028305,19.76046944,9.100629,
17.47808838,-34.45351028,19.69115448,8.647288,
16.47870064,-34.45717621,19.62180901,8.216276,
15.47975254,-34.46119308,19.552948,7.79113,
14.48036766,-34.46576691,19.48479271,7.41522,
13.48149586,-34.4709816,19.41805649,7.043946,
12.48232937,-34.47699738,19.35331726,6.707801,
11.48359203,-34.48240662,19.29084015,6.395318,
10.48433685,-34.48858643,19.23137474,6.099535,
9.48557854,-34.49471283,19.17521286,5.847081,
8.48703766,-34.50050354,19.12347221,5.598134,
7.48784781,-34.50616074,19.07626152,5.402406,
6.4890337,-34.5111351,19.03377914,5.208485,
5.49063015,-34.5154686,18.99699783,5.062706,
4.49173117,-34.51908112,18.96598434,4.925389,
3.4929266,-34.52217102,18.94113159,4.827852,
2.493994,-34.52449799,18.92244339,4.74616,
1.49589944,-34.52548218,18.9101696,4.696788,
0.49726737,-34.52608871,18.90506554,4.669239,
-0.50116211,-34.52519608,18.90678978,4.668082,
-1.49992967,-34.52362823,18.91543007,4.693886,
-2.49799228,-34.5207634,18.93074608,4.741011,
-3.49664688,-34.51773453,18.95329285,4.821215,
-4.49515676,-34.5134201,18.98188591,4.917104,
-5.49378347,-34.50825882,19.01630783,5.052389,
-6.49194002,-34.50365448,19.05670547,5.197687,
-7.4903965,-34.49721909,19.10214806,5.389947,
-8.48899651,-34.49137115,19.15236664,5.585371,
-9.48717594,-34.48564911,19.2066803,5.8345,
-10.48574257,-34.47958755,19.26460075,6.087207,
-11.48421383,-34.47430038,19.32559967,6.384139,
-12.48315239,-34.46865463,19.38853073,6.696912,
-13.48196125,-34.4634819,19.453022,7.034413,
-14.48086166,-34.45915222,19.51874924,7.407028,
-15.47951031,-34.45516586,19.58538628,7.783741,
-16.4785347,-34.45211792,19.65251541,8.210303,
-17.47775078,-34.44928741,19.71945381,8.642381,
-18.47680473,-34.44740295,19.78612518,9.097257,
-19.47597694,-34.4462471,19.85231209,9.585721,
-20.47535706,-34.4455986,19.91762733,10.075307,
-21.47435188,-34.44516373,19.98202896,10.599045,
-22.47383308,-34.44556427,20.04556274,11.142127,
-23.47305489,-34.44633865,20.10787201,11.686164,
-24.4726162,-34.44780731,20.16894341,12.26487,
-25.4719162,-34.44904709,20.22855949,12.858983,
-26.47165298,-34.45087433,20.28691292,13.453989,
-27.4713974,-34.45340347,20.34366035,14.072527,
-28.47115517,-34.45576477,20.39879608,14.715525,
-29.47101593,-34.45861816,20.45234871,15.359099,
-30.47148895,-34.46199417,20.5038681,16.0095,
-31.47200584,-34.4654274,20.55307007,16.690318,
-32.47294998,-34.46923447,20.59971619,17.380347,
-33.47418213,-34.47315979,20.64340401,18.070586,
-34.47563171,-34.47708511,20.68397903,18.769401,
-35.47756195,-34.48116302,20.72102737,19.494025,
-36.48004532,-34.48505783,20.75396538,20.227363,
-37.48294067,-34.48896408,20.78230286,20.960835,
-38.4860878,-34.49238968,20.80560112,21.696929,
-39.48908997,-34.49536514,20.82398987,22.450778,
-40.49222946,-34.49778366,20.83759689,23.220754,
-41.49528122,-34.49930191,20.84645271,23.992093,
41.49766541,-35.49917221,20.84737587,24.633697,
40.49530792,-35.49791336,20.84111404,23.867146,
39.49285126,-35.4957962,20.83109856,23.116967,
38.49048233,-35.49323654,20.81729507,22.383147,
37.48772049,-35.48980713,20.79942513,21.650481,
36.48550034,-35.48623657,20.77741051,20.917964,
35.48324966,-35.48218536,20.75146103,20.194127,
34.48112869,-35.47779083,20.72159958,19.494189,
33.4796257,-35.47364807,20.68824196,18.803956,
32.47852707,-35.46966171,20.65194702,18.114009,
31.47764778,-35.46554184,20.61300659,17.430716,
30.47693825,-35.46154785,20.57148361,16.776626,
29.47649384,-35.45790863,20.52770805,16.132228,
28.47624016,-35.4541893,20.48187828,15.487861,
27.47608757,-35.45087433,20.43409729,14.859557,
26.47629929,-35.44808197,20.38473701,14.262075,
25.47654152,-35.4454155,20.33390999,13.666299,
24.47667885,-35.44327927,20.2816925,13.076623,
23.47726822,-35.44170761,20.22832489,12.525456,
22.47740936,-35.44009781,20.17378998,11.980412,
21.47782516,-35.43928909,20.1182003,11.440274,
20.47822762,-35.43884659,20.06164932,10.941687,
19.47858047,-35.4391861,20.00438499,10.450728,
18.47891045,-35.43960571,19.94639206,9.968513,
17.47917557,-35.44067001,19.88779068,9.530451,
16.47994423,-35.44251633,19.82920265,9.095623,
15.48046207,-35.44511795,19.77108955,8.687839,
14.48140049,-35.44782257,19.71375275,8.309928,
13.48194504,-35.45096207,19.65741348,7.935464,
12.48312092,-35.45430756,19.60259056,7.611048,
11.48416424,-35.45848846,19.55020714,7.292639,
10.48503017,-35.46232986,19.5,7.00694,
9.48629189,-35.46616745,19.45272636,6.746815,
8.48743916,-35.47019958,19.40905952,6.502118,
7.48867798,-35.47404861,19.3691597,6.30101,
6.490345,-35.47745514,19.33357811,6.102755,
5.49169731,-35.48062134,19.3028698,5.957609,
4.49290323,-35.48324203,19.2769413,5.814124,
3.49476838,-35.48508453,19.25607872,5.718031,
2.4960947,-35.48640823,19.24054527,5.631814,
1.49755061,-35.48762131,19.23057175,5.583616,
0.49963254,-35.48744965,19.22633934,5.554183,
-0.49871966,-35.48723984,19.22818947,5.553691,
-1.49694586,-35.48610687,19.23572731,5.581391,
-2.4952755,-35.48436737,19.2491684,5.628569,
-3.49377847,-35.48190308,19.26798058,5.713263,
-4.49209738,-35.47931671,19.29222107,5.808271,
-5.49055958,-35.47625732,19.32157707,5.950993,
-6.48931932,-35.47190094,19.35515404,6.09482,
-7.48736191,-35.46888733,19.39375496,6.293297,
-8.48631096,-35.46465683,19.4360199,6.494089,
-9.48489857,-35.460289,19.48150253,6.738523,
-10.4837513,-35.45682526,19.53012466,6.999222,
-11.48244572,-35.45291519,19.58100891,7.284985,
-12.48137665,-35.44989395,19.63402367,7.604735,
-13.48065376,-35.4468689,19.68826485,7.929911,
-14.47957706,-35.44415665,19.74347115,8.304874,
-15.4788208,-35.44212341,19.79946327,8.683743,
-16.47835159,-35.44055557,19.85564995,9.092705,
-17.47739983,-35.43952942,19.91187859,9.528395,
-18.47706604,-35.43893433,19.9678936,9.966983,
-19.47663116,-35.43886566,20.02324295,10.449517,
-20.47591972,-35.43925858,20.07809067,10.941017,
-21.47561455,-35.44013214,20.13233948,11.439998,
-22.47509384,-35.44150543,20.18566513,11.980515,
-23.47485161,-35.44324112,20.23809433,12.525614,
-24.47423553,-35.44487,20.28958511,13.076715,
-25.47426414,-35.44720078,20.34015846,13.666541,
-26.47413445,-35.45003128,20.38937187,14.262488,
-27.47400093,-35.45265198,20.4372673,14.859806,
-28.47400284,-35.45569229,20.48392677,15.487647,
-29.47454071,-35.45940781,20.52895546,16.132171,
-30.47496033,-35.46288681,20.57205963,16.776406,
-31.47585106,-35.46684265,20.61312675,17.430497,
-32.47698212,-35.47090149,20.65171242,18.113845,
-33.47824478,-35.47488022,20.68767166,18.803885,
-34.47971725,-35.47896194,20.72084808,19.494048,
-35.48174286,-35.48294449,20.75078583,20.193574,
-36.48397064,-35.48684692,20.7770443,20.917256,
-37.48670578,-35.49050903,20.79916763,21.650214,
-38.48927689,-35.49360275,20.81708527,22.382512,
-39.49193192,-35.49623871,20.83093262,23.116582,
-40.49422836,-35.49819183,20.84098244,23.866508,
-41.49664307,-35.49948502,20.84740639,24.633113,
41.49863052,-36.4993515,20.84808731,25.280726,
40.49690628,-36.49829865,20.84376717,24.534141,
39.49523163,-36.49676132,20.8367157,23.802373,
38.49320221,-36.4944191,20.82675934,23.071258,
37.49133301,-36.4917717,20.81374931,22.339948,
36.4889679,-36.48818207,20.79735947,21.617349,
35.48715591,-36.48458481,20.77758408,20.917933,
34.48537064,-36.48057938,20.75464821,20.22799,
33.48367691,-36.47618484,20.72853279,19.537707,
32.4824295,-36.4719429,20.6995945,18.852897,
31.48153687,-36.46788788,20.66832733,18.195392,
30.48075294,-36.46355057,20.6349411,17.550555,
29.48013687,-36.45930099,20.59948349,16.905828,
28.47984314,-36.45550156,20.56225586,16.271068,
27.47952652,-36.45145416,20.52339363,15.668372,
26.47938347,-36.44777298,20.48296165,15.071655,
25.47951698,-36.44451904,20.44130325,14.476446,
24.47964668,-36.44140625,20.39847374,13.912835,
23.47966194,-36.4385643,20.35451698,13.366503,
22.48017311,-36.43650436,20.30972099,12.82114,
21.48039055,-36.43445206,20.26408577,12.303853,
20.48046494,-36.43281937,20.21755981,11.810383,
19.48106194,-36.43156052,20.17042732,11.317627,
18.48117065,-36.43095779,20.12283516,10.859482,
17.48154831,-36.43057251,20.07478333,10.421107,
16.4817276,-36.43049622,20.02651596,9.985618,
15.48244286,-36.43097687,19.97842979,9.596419,
14.48294067,-36.43225098,19.93097687,9.215338,
13.48390102,-36.43356323,19.88454628,8.853566,
12.48454285,-36.4351387,19.83944893,8.529819,
11.48539639,-36.43723297,19.79588699,8.20782,
10.48657799,-36.4393959,19.75450516,7.934471,
9.4875555,-36.44152451,19.71565247,7.669727,
8.48865032,-36.4437294,19.67951202,7.434221,
7.49004841,-36.44584656,19.64654732,7.228439,
6.49122286,-36.44799423,19.61717987,7.033912,
5.49289703,-36.44992065,19.59170723,6.887238,
4.49449635,-36.4513588,19.57043839,6.741382,
3.49576211,-36.45273972,19.55345345,6.64822,
2.49740124,-36.4535141,19.54079819,6.55972,
1.49927199,-36.45366287,19.53269768,6.512787,
0.50089782,-36.45405197,19.52962494,6.483322,
-0.49760625,-36.45365906,19.53118515,6.482718,
-1.49552155,-36.45297623,19.53757668,6.511641,
-2.49400711,-36.45222473,19.54886246,6.557573,
-3.49238658,-36.45110703,19.5646019,6.645553,
-4.49090719,-36.44919586,19.58456993,6.737889,
-5.48946524,-36.44723129,19.60869789,6.883082,
-6.48791695,-36.4454422,19.63692856,7.029838,
-7.48711586,-36.44287109,19.66817856,7.223892,
-8.48527241,-36.44091034,19.70301437,7.429782,
-9.48463726,-36.43904495,19.74073792,7.665668,
-10.48327923,-36.4365921,19.78042984,7.930126,
-11.48247719,-36.43516159,19.82243156,8.204325,
-12.48188782,-36.43336105,19.86565208,8.526821,
-13.48072052,-36.43227768,19.91019058,8.851016,
-14.48040867,-36.43143463,19.95558929,9.213463,
-15.47975826,-36.43106461,20.00140572,9.595448,
-16.47909164,-36.43074036,20.04751968,9.984817,
-17.47897911,-36.43109512,20.09365273,10.420605,
-18.47863579,-36.43201065,20.13940811,10.859519,
-19.47809982,-36.43296051,20.18486595,11.317625,
-20.47796631,-36.4343071,20.22987175,11.810684,
-21.47780991,-36.43649292,20.27422523,12.304584,
-22.4774704,-36.43849182,20.3178978,12.821543,
-23.47703743,-36.44062424,20.36109161,13.366983,
-24.47715759,-36.44352722,20.40363121,13.913414,
-25.47707748,-36.44657898,20.44510269,14.476814,
-26.47707367,-36.44960403,20.48558426,15.071846,
-27.47731018,-36.45304871,20.52506065,15.668399,
-28.47772217,-36.45694733,20.5632515,16.270944,
-29.47814178,-36.46065521,20.59990501,16.905604,
-30.4789238,-36.46475983,20.63497925,17.550315,
-31.47994614,-36.46900177,20.66801643,18.195218,
-32.48104858,-36.47306824,20.69888878,18.852784,
-33.4822464,-36.47712708,20.72754097,19.537377,
-34.4838829,-36.48119354,20.75364494,20.227382,
-35.48560333,-36.4851265,20.77688599,20.917239,
-36.4878273,-36.48886871,20.79687881,21.617009,
-37.48995972,-36.49207687,20.81344604,22.339147,
-38.4922142,-36.49488449,20.82662392,23.070851,
-39.49416733,-36.49703979,20.83660316,23.801785,
-40.49591827,-36.49861908,20.84373856,24.533629,
-41.49765396,-36.49966049,20.84815025,25.280196,
41.49934769,-37.49947357,20.8486042,25.949161,
40.49819946,-37.49874115,20.84582138,25.218938,
39.49692154,-37.49744797,20.84110832,24.48924,
38.49562073,-37.49575043,20.83436012,23.759196,
37.4940033,-37.49338531,20.82530594,23.038878,
36.49250031,-37.49064255,20.81383133,22.339948,
35.49065018,-37.48708344,20.79964828,21.650603,
34.48917007,-37.48349762,20.7827816,20.9614,
33.4878006,-37.47951889,20.76347542,20.275834,
32.48647308,-37.47515106,20.74172974,19.614379,
31.48547935,-37.47080612,20.71780396,18.969663,
30.4848175,-37.46659851,20.69209862,18.325282,
29.48420715,-37.46224594,20.66479874,17.685943,
28.48359108,-37.45758438,20.63586617,17.07693,
27.48339844,-37.45352936,20.60556984,16.480174,
26.48314476,-37.44921112,20.57400322,15.88313,
25.48299599,-37.44522858,20.54124832,15.30531,
24.48308563,-37.44138336,20.50755692,14.757472,
23.48324394,-37.43787384,20.47299767,14.210805,
22.48316574,-37.4344101,20.43749237,13.674635,
21.48346329,-37.43153381,20.40130234,13.177114,
20.48384476,-37.42882156,20.36456108,12.682814,
19.48372078,-37.42649841,20.3271904,12.199259,
18.48434067,-37.42435455,20.28937721,11.756888,
17.48431969,-37.4224968,20.25124168,11.316668,
16.48486519,-37.42140961,20.21291542,10.897127,
15.48501301,-37.42034149,20.17466545,10.512883,
14.48560333,-37.41921234,20.13671112,10.128901,
13.48597527,-37.41919708,20.09945679,9.785714,
12.48687172,-37.41965866,20.06326103,9.459947,
11.48777008,-37.41952896,20.02845764,9.144381,
10.48834896,-37.41975021,19.99530411,8.875497,
9.48941994,-37.42070389,19.96412277,8.608245,
8.49041653,-37.4214325,19.9351635,8.383858,
7.49148798,-37.42214203,19.90875435,8.175154,
6.4928441,-37.42271805,19.88519287,7.988131,
5.49403715,-37.42327881,19.86474228,7.838741,
4.49537945,-37.42420578,19.84766006,7.694859,
3.49695039,-37.42454147,19.83395767,7.602941,
2.49862671,-37.42476273,19.82408142,7.513062,
1.49988782,-37.42485428,19.81794357,7.468987,
0.50141692,-37.42477417,19.81541824,7.438822,
-0.49669844,-37.42484283,19.81690216,7.438711,
-1.49556947,-37.42466736,19.82215118,7.468569,
-2.49376965,-37.42448807,19.83102989,7.512189,
-3.49249434,-37.42401886,19.84358025,7.601813,
